Real,Previsto
0.0,-0.10026273988059957
0.0,-0.031775469093235593
0.0,0.895384242303169
0.0,0.48529291378934586
0.0,0.6162525329345093
0.0,0.5648163193199597
0.0,0.5910376704750514
0.0,-0.19292499927894247
0.0,0.1468911308519943
0.0,0.7633760933506779
0.0,0.3559963883253564
0.0,0.38563007775627733
0.0,0.32827018835545946
0.0,0.20608083936601013
0.0,-0.42354745445717423
0.0,-0.031775469093235593
0.0,0.715669112550612
1.0,0.4079522435583584
2.0,0.7089147923328513
0.0,1.0186743325049423
0.0,0.3014907397898988
0.0,-0.19292499927894247
0.0,0.17819556046000398
2.0,0.8985886481050213
0.0,1.340676791356743
2.0,1.2753496119780414
3.0,1.1835205766902066
1.0,1.343368648102664
0.0,0.2393435597396564
0.0,0.1468911308519943
4.0,1.5788135453611183
1.0,1.3623245779168471
1.0,1.4368466703890133
1.0,2.116749292216893
2.0,0.9233046488575569
0.0,0.5587560085124967
0.0,0.2781971410960991
3.0,2.553864821041041
1.0,1.6789230026008353
1.0,1.0672965220306352
0.0,1.1787712130154575
2.0,1.091547437978594
0.0,0.4020692444466502
0.0,0.1468911308519943
4.0,2.124178318405721
0.0,1.672999326814567
0.0,0.7663339732561391
5.0,0.690198653777796
1.0,3.1586704986051033
2.0,0.10803754949555128
0.0,0.7672661283993284
3.0,2.653866401677135
1.0,1.4222150017380266
2.0,0.921468017318182
1.0,3.5741207618843025
1.0,0.9190517132483774
0.0,0.7984390581470935
0.0,0.24241924861772854
0.0,1.8099527726072075
0.0,0.8976399835002441
0.0,1.2710966763688618
0.0,0.8402800940994262
0.0,0.5867847348658719
0.0,-0.06161898903483771
0.0,0.1468911308519943
0.0,0.9075668507347056
0.0,0.6162525329345093
0.0,0.6221762087207775
0.0,0.5901970731417011
1.0,0.43670329454424206
0.0,0.10803754949555128
0.0,0.6188283751404688
0.0,1.5625699104212085
0.0,1.0628090234012422
0.0,1.0881897772229836
0.0,1.0308298878221653
0.0,1.0587219791543465
0.0,0.27901224500953203
0.0,0.6188283751404688
0.0,1.5625699104212085
0.0,1.0881897772229836
0.0,1.0628090234012422
1.0,1.0308298878221653
1.0,1.2096030876072104
0.0,0.554594039962285
0.0,0.6501328047484785
0.0,1.5625699104212085
1.0,1.0881897772229836
0.0,1.420456755605488
1.0,1.180911328143796
1.0,1.3596845279288425
0.0,0.5799747937840264
0.0,0.5934476213187274
0.0,1.5625699104212085
0.0,1.238271217544614
0.0,1.0881897772229836
0.0,1.180911328143796
0.0,1.0333412253326053
0.0,0.27901224500953203
0.0,0.5934476213187274
0.0,1.5625699104212085
0.0,1.0881897772229836
0.0,1.0881897772229836
0.0,1.0308298878221653
0.0,0.9086405388327162
0.0,0.2536314911877906
0.0,0.5934476213187274
1.0,1.5625699104212085
0.0,1.3891523259974783
0.0,1.0881897772229836
0.0,1.0308298878221653
0.0,0.9086405388327162
0.0,0.27901224500953203
0.0,0.6188283751404688
0.0,1.712651350742844
2.0,1.0881897772229836
0.0,1.7144884505565878
0.0,1.0054491340004241
5.0,0.8668572338189179
1.0,1.481313935843193
0.0,0.7368754495367976
0.0,1.379650374866799
0.0,1.717653166835595
1.0,1.0628090234012422
1.0,1.3317924365966602
1.0,3.5728513140552183
0.0,0.7359799098919263
1.0,0.5934476213187274
1.0,2.8817504175568867
1.0,1.3891523259974783
1.0,1.5392337663191102
4.0,1.4818738769182922
4.0,1.996691762320785
0.0,1.1602968447462125
0.0,0.774833491248369
9.0,1.7185750265291122
10.0,6.043171881224428
1.0,6.043171881224428
4.0,2.930383426102929
5.0,3.3885161280756604
0.0,1.7119363910214254
1.0,0.7501343853845737
12.0,8.6842527993123
7.0,10.157497585498831
10.0,4.349264788519235
16.0,7.948077235228372
10.0,9.49091317467825
4.0,3.9948898003486746
3.0,1.8068811792646304
16.0,10.894817634123376
24.0,10.77072729093816
24.0,15.718498771145509
32.0,17.99092555799604
31.0,20.586671657325788
10.0,12.741091099713145
4.0,6.321262813956254
48.0,15.28948792427516
29.0,38.007980591767584
47.0,24.770788617131693
37.0,38.594663051706796
36.0,33.31106997217997
5.0,16.98345134513251
8.0,5.052954121123267
56.0,41.61912988024296
66.0,45.94950934857371
67.0,54.420192717806785
44.0,55.17212506591042
21.0,35.47651505380356
18.0,11.182801350848015
12.0,13.23498208336821
122.0,50.07237265628913
77.0,100.04855208922316
79.0,69.93677729547088
75.0,61.05268415594996
63.0,48.894506936096256
18.0,27.612309225999905
26.0,14.645784188588289
162.0,112.69902608179778
123.0,136.6365718312297
84.0,92.20902984912786
91.0,72.60750517334816
26.0,76.16333152876413
23.0,16.614191393226022
25.0,23.919156133652137
148.0,152.4194378179503
103.0,132.26604628976605
95.0,88.16708876770451
90.0,87.44159554729454
108.0,55.01137291830158
29.0,43.49006147708881
43.0,28.41891724345595
37.0,122.47087936824057
155.0,68.3475704099873
117.0,114.16401272881953
98.0,92.0139906843264
82.0,79.73761566103353
34.0,35.3036483382453
43.0,37.414338899983285
117.0,131.49343426993934
143.0,105.3998467453657
151.0,107.67555128787937
138.0,119.07345996004595
92.0,112.35630295014768
44.0,34.75445646873651
33.0,33.92749025500286
172.0,113.0586034526964
83.0,134.7698900866648
37.0,97.91476948954586
72.0,79.00522752550428
64.0,65.3117142737265
18.0,38.17475127149021
21.0,24.950260851011578
100.0,129.10176083721612
133.0,83.28929167345382
76.0,73.02646781484991
69.0,73.8404843058166
64.0,58.604522930412
23.0,21.883296313774963
21.0,20.539570654129662
100.0,83.50794756102684
61.0,88.40129912897767
113.0,54.35839564443873
74.0,92.4125833759544
63.0,60.9483339242094
20.0,26.272170759830654
17.0,16.69154537990482
66.0,82.45543926452117
27.0,53.28224947885299
21.0,70.5207328959125
10.0,49.13189584283294
54.0,38.86923924393091
12.0,23.39463728820325
9.0,11.162995964802725
69.0,52.72487686703498
31.0,40.70808444194249
40.0,21.742096498960017
34.0,23.61498087349882
20.0,29.74938740851856
10.0,9.534668350531415
16.0,7.005095165065208
38.0,53.61936733249495
20.0,28.848009575951608
28.0,23.39421234606922
15.0,28.717871291735925
9.0,14.331435407667128
4.0,7.875974283707353
1.0,10.038593164795452
35.0,27.252062361370893
6.0,26.483683347745664
6.0,16.551881157101327
9.0,12.422320251070317
12.0,8.391901924052998
4.0,4.440799989887927
5.0,1.551395224880772
28.0,24.5342988380606
18.0,15.641501349314224
6.0,9.81517262456973
10.0,9.468192287492586
9.0,9.424504399717014
2.0,4.599788666012827
5.0,3.158878070638475
10.0,21.289830782606643
4.0,10.84225992164748
10.0,5.112599460293776
9.0,11.09160715445895
7.0,7.798840088664421
2.0,2.494080383776512
3.0,3.485754296966567
12.0,10.84178794831178
13.0,6.632062709620508
5.0,11.187724111060161
8.0,7.101740089638239
3.0,6.4458427721197085
2.0,1.7982819258161356
0.0,2.4373098704330096
4.0,10.367022420940808
7.0,6.389133138009307
1.0,5.403482698178657
4.0,5.389628776388219
8.0,2.75646446397206
0.0,2.441411711795102
2.0,0.4536886196886945
9.0,3.4391884846697205
8.0,7.877834718345214
2.0,3.70307644649626
1.0,2.807103272373053
2.0,5.155583181688591
1.0,0.28084309701794474
1.0,1.2113968878678016
5.0,9.391547948942135
6.0,6.034542845181571
0.0,3.3676781091177714
0.0,1.3293940564176239
4.0,1.4422114926852025
2.0,0.7965650483617702
0.0,0.7187848122375111
6.0,3.277798801370333
3.0,5.242253934187766
1.0,1.3606538377397586
3.0,1.2191610127243913
8.0,3.375114688374967
1.0,2.231050742711948
0.0,0.2492909231430388
2.0,3.7729854932243185
3.0,2.466470136391725
0.0,1.5124060182384815
5.0,2.008994745301583
3.0,6.047993005161112
0.0,0.6331993394228829
0.0,0.047574685917867295
2.0,3.2349766119981718
2.0,2.1002887353602095
2.0,1.0537120561036795
0.0,3.380251818775863
4.0,1.515686063594491
0.0,0.5054400649033283
1.0,0.21703849479598714
2.0,1.987879334657354
2.0,1.6312155293070447
0.0,1.6608492187379658
0.0,0.48189836440164546
1.0,1.9583000049184613
0.0,0.031043270363505834
0.0,0.11830597122839616
1.0,1.7730288795685
1.0,1.4114659165672718
1.0,0.7089147923328513
2.0,0.7309050579431364
0.0,1.0782095980481612
0.0,-0.35518904803211565
0.0,0.15114406646117384
3.0,1.105355271856409
3.0,1.464699037438415
0.0,1.6476185729928257
0.0,1.2450412165760534
0.0,0.22840300516809114
0.0,-0.4012252886550932
1.0,0.06989685171994835
0.0,2.2960128410354894
0.0,1.5022359036149502
0.0,0.4079522435583584
0.0,0.42994250916864357
0.0,0.38934270484311684
0.0,-0.3758445348333518
0.0,0.06635011599539424
8.0,0.693346946748531
1.0,3.335531544451735
0.0,0.7089147923328513
6.0,0.29863649892453853
2.0,2.4539345722820434
0.0,0.21914970889224114
0.0,-0.061409158524156515
8.0,4.922608370892852
9.0,3.585275820806437
11.0,5.102522310602493
1.0,7.231027914919258
12.0,1.161887531574857
1.0,2.9669191559396024
0.0,0.8700593228385005
1.0,5.0539143811369565
1.0,5.510306733472929
1.0,5.737245202201524
11.0,1.5603274585899711
0.0,9.78829884971968
0.0,0.588448475713045
0.0,0.17819556046000398
17.0,2.7525360746875367
25.0,9.303145859289705
0.0,13.175206762066574
24.0,5.714638293003748
19.0,11.349031725152285
0.0,5.595380839647764
0.0,0.9133957202766891
13.0,10.81773526595331
13.0,16.846462973721376
1.0,7.3839486100176135
0.0,14.608650307545467
8.0,10.62600337841769
1.0,1.8625214081927537
0.0,1.8736442137023699
20.0,12.29439457206612
12.0,14.825708167741205
19.0,5.568429145198386
30.0,9.103965784639017
7.0,18.552267087712227
0.0,2.304163422731551
0.0,-0.16298785357646134
14.0,15.938193523758581
22.0,11.158202472771006
0.0,17.03346322392493
0.0,18.462367265269013
0.0,4.955349181791811
0.0,0.492662027609551
0.0,1.658246677730929
5.0,11.89632529168217
43.0,14.560974189960678
9.0,20.45235420045077
22.0,6.20535987145824
22.0,12.396756434708873
0.0,6.4705410776422925
0.0,0.503417997739634
1.0,2.958090204160305
4.0,23.561351853170986
7.0,5.840551155547968
1.0,14.955320713222115
2.0,18.129148351699264
0.0,1.1294784268224254
1.0,1.8535994848305155
7.0,5.079878692105655
5.0,4.670129890844925
5.0,6.48825084884802
1.0,2.7820208202680963
8.0,1.3784250315843194
0.0,2.3595098345057246
0.0,0.32827700078163574
1.0,4.53492823017824
0.0,3.117852868304898
6.0,2.834839162663187
3.0,3.9969931706906183
3.0,5.2961490216157925
0.0,0.9668072537778815
0.0,0.1468911308519943
9.0,3.4418528741913055
6.0,5.29136552194317
23.0,5.399033385657418
36.0,13.500212047694859
24.0,19.21013876824683
0.0,7.033222954568985
0.0,0.634724007983739
1.0,7.622685248799947
10.0,3.456391075948807
53.0,15.238292619699404
2.0,41.25328127796295
26.0,15.151543653255423
0.0,9.674307862541305
0.0,1.8121742619204366
0.0,11.213638677389033
0.0,6.083423786591042
1.0,27.642878314256123
0.0,2.0179410096390242
7.0,16.271866531625797
1.0,6.465771481817225
0.0,1.0510969341590672
10.0,7.7602718335207035
3.0,5.9184711947245345
8.0,2.1449365711030417
23.0,4.1477471345830494
9.0,13.956926236449466
0.0,4.311488225032663
0.0,0.6188283751404688
19.0,11.703633256834207
14.0,11.128670040566208
4.0,11.143958140613123
7.0,15.422569223801444
7.0,8.564166200900699
1.0,3.2628703857998955
1.0,2.6758370580164015
9.0,17.085293024885196
14.0,11.180502518079694
16.0,9.710846304000988
24.0,12.11757847068459
23.0,15.307804420892479
0.0,7.809508689072831
0.0,1.8528458647255168
18.0,9.867885716506352
27.0,14.666799241064524
26.0,20.507090212079582
30.0,23.584708968576486
4.0,24.8724465192385
4.0,1.818222482642918
2.0,3.8577359894859105
34.0,17.707054926130578
49.0,28.446221878344844
73.0,39.17720447447004
61.0,51.67376696968576
55.0,34.750388875407644
7.0,20.95277129060303
7.0,5.702298747218285
32.0,29.135362207646345
7.0,36.64421692873173
62.0,40.56061549551982
90.0,66.43502566827362
81.0,77.0598500097932
11.0,31.75659162119982
19.0,11.878603306069403
108.0,48.57578192220572
87.0,78.58656359525698
106.0,75.43567196009523
87.0,103.71775696688897
105.0,80.63805585640999
16.0,48.04275501548447
19.0,18.411134965778544
109.0,117.32921792844246
134.0,85.70894389110947
120.0,122.39152984522909
104.0,116.03982518665418
90.0,104.70721701085246
19.0,32.7972638654729
15.0,22.928614988862535
228.0,117.80707609637456
216.0,205.05460230749978
168.0,169.86384895582842
223.0,150.8859186292114
161.0,164.7373131057432
38.0,54.917736716541704
25.0,30.487694758098183
290.0,239.59014390166598
241.0,241.3900546375105
181.0,201.11364263654167
205.0,191.42169731810088
222.0,203.46095027600956
34.0,82.55585620794079
39.0,33.74795214328704
408.0,309.56330073345686
327.0,299.84837949957017
340.0,258.9048658701243
99.0,265.9862238134336
162.0,150.4817853777242
54.0,54.18058421786821
47.0,48.281407617652285
334.0,293.748924833207
385.0,213.93499428659646
320.0,250.05862212679853
330.0,252.0122694412834
48.0,260.9978725690243
58.0,52.2412848481432
42.0,51.759554251983666
240.0,300.99892179214424
400.0,271.22218070200944
309.0,293.837645642451
309.0,295.86362292035426
335.0,241.05731020818922
68.0,102.1031717359779
90.0,50.91404434191518
452.0,210.6041724615078
431.0,363.67749476751214
441.0,286.4585840789923
367.0,291.83821168782924
457.0,312.49494979299106
148.0,96.8657732422218
101.0,71.70907888745737
563.0,432.2790416924485
542.0,470.84717955943313
495.0,455.60073604450423
433.0,392.52782549339616
413.0,357.83091711242207
93.0,156.34826461685458
81.0,78.36025758973597
637.0,649.7552320297002
585.0,980.1719968214878
445.0,582.8626974816129
430.0,348.79395860483766
400.0,360.8940664548662
122.0,106.86837402435874
95.0,94.02509090319889
670.0,551.4777722169831
387.0,864.9120879106399
116.0,293.23963669462466
498.0,276.3594692049062
340.0,329.69248611709867
115.0,116.5068532775453
44.0,71.68895189627969
337.0,657.0136659329773
226.0,239.59296196890386
212.0,185.57004944774684
222.0,300.7470403740518
194.0,225.0232284199079
126.0,60.49164871172548
111.0,62.23274349357726
395.0,248.35790981255542
428.0,223.13298387254883
415.0,303.01164285245324
316.0,277.68235008371477
309.0,180.85146500813912
78.0,107.02396078100439
72.0,71.67971625606305
269.0,237.07246944598413
226.0,203.05554770203446
273.0,214.20934490005345
218.0,232.60045008056227
219.0,220.34988857129804
35.0,62.45317043210366
22.0,45.387894222729
222.0,158.36160014548423
194.0,155.8273541816105
158.0,156.48025092662368
42.0,137.98681208468264
157.0,95.73870156950368
24.0,17.855757368976395
23.0,20.149346576914958
114.0,107.33757375639887
75.0,87.81412981342493
74.0,80.4799964906411
99.0,60.8354669764284
93.0,89.66744592376895
28.0,30.294284955712417
40.0,20.025336117507354
137.0,108.43905606976905
110.0,78.17628057120272
165.0,91.89916424055355
117.0,135.5689238052038
146.0,93.70626233164847
35.0,31.819712893820952
15.0,28.140232884406732
194.0,84.62172480784946
132.0,108.86764702943009
107.0,86.73705840071105
96.0,88.9446084723959
116.0,69.13660099267747
23.0,32.41090061649401
15.0,14.921155857493854
111.0,86.22434603930228
78.0,84.33319247389119
86.0,71.73938340639675
104.0,78.36955041300502
105.0,84.13354638696768
11.0,31.384298448841
12.0,10.88259566065753
16.0,91.3185564628118
2.0,48.16591343907482
104.0,33.927987884157226
80.0,87.83977150536363
71.0,70.22159749848838
34.0,12.393725428780941
1.0,16.15843853505467
42.0,25.157760723808053
43.0,20.678608111155164
27.0,57.22190411442263
43.0,41.90367123800718
27.0,36.81284626906264
14.0,19.40732376704221
3.0,5.72953506505247
33.0,40.55550199160728
44.0,29.92530026046858
23.0,27.88457288382945
51.0,27.44734313663029
34.0,34.114078057755144
0.0,15.671816957166195
4.0,1.5087762761798467
27.0,25.825305257257174
33.0,26.931114945316683
19.0,24.399868816654717
20.0,33.818435813037006
16.0,21.760860379533256
22.0,3.9903580246181134
5.0,9.555650615699019
28.0,23.525986701258564
20.0,24.195845605019716
17.0,16.70331507639509
18.0,17.654892918346643
25.0,14.754281016300588
4.0,15.771859298625671
9.0,3.8260619726242657
21.0,25.183347773458646
14.0,19.098444584242806
53.0,13.636668397581936
21.0,29.58454901646348
17.0,17.683974452564147
27.0,6.1204095342866
0.0,13.15112714007625
17.0,18.377128743456524
32.0,12.756859970617583
10.0,31.59445362022727
15.0,15.383693346814216
10.0,11.955682804826349
7.0,11.294549460892494
2.0,2.9303054677566993
16.0,14.222186503433074
19.0,21.982537866638637
16.0,12.325084481155827
23.0,13.035128899396629
15.0,14.180985884473452
2.0,6.238419953634762
0.0,1.7179117167494027
32.0,12.45768174361579
10.0,22.087037671199568
27.0,10.709883885826741
21.0,21.137916545447535
22.0,16.138757595237106
5.0,7.41587762444518
1.0,1.9447642780750978
24.0,23.741380330867766
33.0,14.014799060780916
11.0,23.976071657264907
2.0,16.176112546252615
5.0,13.738785751510113
4.0,4.035549690788085
1.0,2.2054089473382543
19.0,21.478366395378814
17.0,21.918635902829614
30.0,12.374400389125011
50.0,17.75476143171115
25.0,20.534252674308597
19.0,8.731228035916274
0.0,6.915613106666977
24.0,13.105963606299648
34.0,15.767969169869579
19.0,27.93628776947811
29.0,31.089984119674195
1.0,23.457305807679163
29.0,11.208934490237823
0.0,16.110002786469746
11.0,19.654307271341136
20.0,20.234608776253555
28.0,16.841565485740833
32.0,25.395110180544958
35.0,16.874156390756983
2.0,20.958860246021672
0.0,2.422508961252988
14.0,8.723467918622024
37.0,18.14641609456785
55.0,25.976826220204195
12.0,39.444180696196426
24.0,19.648359373909983
18.0,7.708996350873013
1.0,6.952879577237158
13.0,15.29932273109443
31.0,22.820649578519856
15.0,33.77300701440716
9.0,11.274175637833443
21.0,16.646878919728714
1.0,12.642661787581755
1.0,1.135681658457686
19.0,14.06883419318321
16.0,20.52974970104636
13.0,12.688162589101175
6.0,10.146092531074027
21.0,14.637240531802318
16.0,6.856088425594126
0.0,6.319320456943122
65.0,13.688334647402309
10.0,34.647007935676946
17.0,9.868491626642788
20.0,12.285997133251243
18.0,19.23706534525341
1.0,10.823189616844923
1.0,0.8024561855002148
54.0,41.76358709764527
26.0,30.376173292240903
17.0,18.506613149853855
9.0,21.995614160180942
2.0,13.032424196054729
4.0,1.1858093252068422
1.0,2.630452164346341
25.0,29.808462594106814
16.0,21.28149965318842
18.0,12.902386554263593
17.0,17.86257905839828
11.0,9.479332299035208
3.0,5.083341496436232
1.0,2.176132336024538
17.0,20.754329355287037
20.0,14.030373153027622
18.0,15.894805681904387
17.0,17.470606787727245
6.0,13.81839702296525
1.0,2.818205939003796
1.0,2.0303447911654526
20.0,14.745585336546354
12.0,17.329430542461697
24.0,11.581366407259667
11.0,16.144740181752542
8.0,7.2398886909445626
0.0,3.1714124093522105
0.0,1.543728309342167
14.0,14.934437992848551
13.0,11.199985777784802
11.0,18.23069905776868
11.0,10.905795881541955
12.0,8.763801083163992
1.0,3.8826648308969607
3.0,1.2143582690511847
16.0,13.67472138784123
9.0,11.492449198721097
6.0,9.25510847636529
8.0,9.099394966953197
14.0,9.40973480143528
1.0,5.048741152743543
2.0,2.0737665383203665
10.0,14.535880341235384
15.0,8.531793973652755
15.0,8.935717792356066
13.0,11.192934680282812
17.0,12.947834333305327
0.0,5.9917807747228204
0.0,1.3853203281566333
13.0,10.761737741820168
15.0,12.843466974522485
5.0,13.254490326466962
7.0,8.979519123768483
11.0,11.186081907172365
0.0,4.405175391345613
0.0,0.6660000238516149
17.0,9.698590032840006
11.0,14.09641396342939
1.0,6.70524313164612
12.0,5.381945439999284
2.0,11.024005764802395
0.0,0.7238464947213211
0.0,0.9235535859685609
0.0,13.604760608325801
0.0,5.73748889267621
0.0,0.9687111125970971
5.0,7.24875331984422
1.0,3.933360247918643
2.0,0.10803754949555128
0.0,1.533770717824026
3.0,1.055275412170868
1.0,1.3146175971167808
2.0,0.8938528671850845
1.0,3.3841583632861028
1.0,0.8892935755810962
0.0,1.51779529430592
0.0,0.2603680917505139
0.0,1.8099527726072075
0.0,0.9289444131082537
0.0,1.2890455195016473
0.0,0.8582289372322116
0.0,0.5867847348658719
0.0,-0.06161898903483771
0.0,0.19614440359278934
0.0,0.9075668507347056
0.0,0.6221762087207775
0.0,0.4079522435583584
0.0,0.6081459162744866
1.0,0.44095623015342156
0.0,0.12598639262833664
0.0,0.6188283751404688
0.0,1.5625699104212085
0.0,1.1194942068309932
0.0,1.0881897772229836
0.0,1.0308298878221653
0.0,1.0333412253326053
0.0,0.27901224500953203
0.0,0.6188283751404688
0.0,1.5625699104212085
0.0,1.0881897772229836
0.0,1.0628090234012422
1.0,1.0308298878221653
1.0,1.2096030876072104
0.0,0.5799747937840264
0.0,0.6024258239484119
0.0,1.5625699104212085
1.0,1.0881897772229836
0.0,1.420456755605488
1.0,1.180911328143796
1.0,1.3596845279288425
0.0,0.5799747937840264
0.0,0.5934476213187274
0.0,1.5625699104212085
0.0,1.238271217544614
0.0,1.0881897772229836
0.0,1.180911328143796
0.0,1.0333412253326053
0.0,0.27901224500953203
0.0,0.49186892626642253
0.0,1.5625699104212085
0.0,1.0881897772229836
0.0,1.0881897772229836
0.0,1.0308298878221653
0.0,0.9399449684407258
0.0,0.28493592079580027
0.0,0.5934476213187274
1.0,1.5625699104212085
0.0,1.3891523259974783
0.0,1.0881897772229836
0.0,1.0308298878221653
0.0,0.9086405388327162
0.0,0.27901224500953203
0.0,0.6188283751404688
0.0,1.712651350742844
2.0,1.0881897772229836
0.0,1.7144884505565878
0.0,1.0054491340004241
5.0,0.8668572338189179
1.0,1.481313935843193
0.0,0.6891684687367311
0.0,1.379650374866799
0.0,1.7489575964436046
1.0,1.1194942068309932
1.0,1.3317924365966602
1.0,3.5251443332551515
0.0,0.7359799098919263
1.0,0.5934476213187274
1.0,2.8817504175568867
1.0,1.3891523259974783
1.0,1.5392337663191102
4.0,1.4818738769182922
4.0,1.996691762320785
0.0,1.1602968447462125
0.0,0.774833491248369
9.0,1.7185750265291122
10.0,6.043171881224428
1.0,6.043171881224428
4.0,2.9050026722811877
5.0,3.4138968818974016
0.0,1.7119363910214254
1.0,0.7501343853845737
12.0,8.6842527993123
7.0,10.157497585498831
10.0,4.349264788519235
16.0,7.948077235228372
10.0,9.49091317467825
4.0,4.161406784711028
3.0,1.8068811792646304
16.0,10.894817634123376
24.0,10.802031720546172
24.0,15.74980320075352
32.0,17.99092555799604
31.0,20.617976086933798
10.0,12.707919368450494
4.0,6.321262813956254
48.0,15.48158684557149
29.0,38.34373311379802
47.0,24.770788617131693
37.0,38.594663051706796
36.0,33.08716958620088
5.0,16.743891551452425
8.0,5.052954121123267
56.0,40.77415863964714
66.0,43.80976957808844
67.0,54.420192717806785
44.0,52.31938928072067
21.0,35.47651505380356
18.0,11.29039875546926
12.0,12.95425539983865
122.0,50.07237265628913
77.0,100.04855208922316
79.0,69.93677729547088
75.0,61.05268415594996
63.0,48.61211635408727
18.0,27.0494087556708
26.0,15.111495146422586
162.0,112.69902608179778
123.0,136.73484795907612
84.0,92.20902984912786
91.0,70.48950127678586
26.0,75.92377173508405
23.0,16.62409589701496
25.0,22.682219440175853
148.0,143.39057072203883
103.0,119.22475518767412
95.0,89.05870234427145
90.0,88.82643223744422
108.0,55.51854921706964
29.0,42.588717825439396
43.0,27.99257115407101
37.0,118.76517402220199
155.0,69.00536743281802
117.0,109.81631784657937
98.0,85.47436458565437
82.0,80.56563541647729
34.0,31.490182237064296
43.0,33.52987148953421
117.0,131.49343426993934
143.0,100.59803152863543
151.0,98.75190353813842
138.0,110.40600248459356
92.0,103.11196431742621
44.0,34.51489667505642
33.0,33.68793046132277
172.0,112.81904365901632
83.0,121.11562435770128
37.0,94.33281141482345
72.0,80.0205883733874
64.0,66.32707512160961
18.0,37.37696321605328
21.0,24.950260851011578
100.0,127.6506106332772
133.0,82.13871077904871
76.0,60.8061849898907
69.0,69.86430774546568
64.0,58.01918288379535
23.0,20.347046852928116
21.0,18.086886281113276
100.0,83.3371862152719
61.0,85.00001857616526
113.0,55.373756492321846
74.0,92.17302358227431
63.0,58.60739154681064
20.0,26.032610966150568
17.0,16.35370945837832
66.0,81.58917741626063
27.0,53.0426896851729
21.0,67.2833627730975
10.0,48.33410778739601
54.0,38.76164183930967
12.0,23.988049415753313
9.0,11.162995964802725
69.0,52.554115521280046
31.0,40.70808444194249
40.0,21.742096498960017
34.0,23.61498087349882
20.0,29.74938740851856
10.0,9.534668350531415
16.0,7.005095165065208
38.0,53.44860598674002
20.0,28.43768843651659
28.0,23.154652552389134
15.0,28.717871291735925
9.0,14.331435407667128
4.0,7.875974283707353
1.0,10.245747655947744
35.0,29.966897279140415
6.0,26.483683347745664
6.0,15.143638642460472
9.0,12.422320251070317
12.0,8.391901924052998
4.0,4.388844134654925
5.0,1.551395224880772
28.0,24.1964629165341
18.0,15.641501349314224
6.0,9.81517262456973
10.0,9.188135262707078
9.0,9.424504399717014
2.0,4.599788666012827
5.0,3.158878070638475
10.0,21.289830782606643
4.0,10.602700127967395
10.0,5.112599460293776
9.0,11.09160715445895
7.0,7.798840088664421
2.0,2.494080383776512
3.0,3.485754296966567
12.0,10.84178794831178
